id,title,start_date,end_date,mean,rank,popularity,num_scoring_users,media_type,genres,num_episodes,year,season,day_of_the_week,start_time,source,average_episode_duration,watching,completed,on_hold,dropped,plan_to_watch
961,Virtua Fighter,1995-10-09,1996-06-27,7.1,3191,5343,3235,tv,Action+Adventure+Martial Arts+Comedy+Shounen,35,1995,fall,monday,18:30,game,1500,428,4236,379,333,2202
1399,Macross 7 Encore,1995-12-18,1996-02-25,6.97,3728,5304,3566,ova,Action+Sci-Fi+Music+Space+Comedy+Drama+Mecha+Shounen,3,1995,fall,,,original,1440,151,5154,138,110,2137
386,H2,1995-06-01,1996-03-21,7.27,2463,5358,2543,tv,Comedy+Sports+Romance+Shounen,41,1995,summer,thursday,19:00,manga,1440,467,3328,408,349,2986
5237,Compiler Festa,1995-12-21,1995-12-21,5.4,9736,10598,302,ova,Action+Sci-Fi+Drama,1,1995,fall,,,,3000,31,434,29,42,321
2406,Sazae-san,1969-10-05,,6.15,7479,6276,1115,tv,Slice of Life+Comedy,0,1969,fall,sunday,18:30,4_koma_manga,1440,1215,1,447,1126,2268
36403,Kawa wa Dare no Mono?,1995-12-01,1995-12-01,,14721,15491,76,music,Music+Kids,1,1995,fall,,,original,143,6,115,0,11,22
27851,Ushiro no Seki no Ochiai-kun,1995-12-08,1995-12-08,,12507,15585,19,ova,Kids+School,1,1995,fall,,,,2760,8,35,2,45,57
26199,Doolie Baenang-Yeohaeng,1995-10,1995-10,,13622,15440,35,ova,Adventure+Kids,7,1995,fall,,,,1380,5,54,2,45,48
29467,Bubaga,1995-05-05,1997-01-08,,13286,15331,26,tv,Kids+Adventure,8,1995,spring,,,,300,12,48,4,46,50
30124,Bad Badtz-Maru no Ore wa Yuutousei,1995-10-21,1995-10-21,,13160,14995,46,ova,Kids+Comedy,1,1995,fall,,,,594,6,71,2,34,65
21485,Dokkan! Robotendon,1995-10-05,1996-03-28,,13606,14956,30,tv,Adventure+Kids+Slice of Life,26,1995,fall,thursday,07:45,,1500,9,53,6,44,70
36559,Zukkoke Sannin-gumi: Kusunoki Yashiki no Guruguru-sama,1995-11-11,1995-11-11,,12941,16096,25,special,Demons+Kids,1,1995,fall,,,,2700,10,31,1,35,44
27571,Sore Ike! Anpanman: Keito no Shiro no Christmas,1995-12-25,1995-12-25,,11909,14901,34,special,Comedy+Kids+Fantasy,1,1995,fall,,,,3000,8,67,3,50,56
43702,Doraon Yeongung Hong Gildong,1995-12-24,1995-12-24,,13628,17346,3,movie,Action+Adventure+Historical+Martial Arts,1,1995,fall,,,,4562,1,6,1,7,14
39372,Nintama Rantarou no Koutsuu Anzen,1995-12-19,1995-12-19,,10913,16253,22,ova,Kids+Martial Arts,1,1995,fall,,,manga,900,4,31,6,21,52
43787,Ohirune no Yurikago,1995-12-01,1995-12-01,,11022,17332,18,music,Kids+Music,1,1995,fall,,,original,145,0,31,0,2,6
36292,Apron Hero,1995-10-01,1995-10-01,,13091,15696,58,music,Music+Kids,1,1995,fall,,,original,134,8,79,1,22,30
30121,Fushigina Ano Ko wa Sutekina Kono Ko,1994-04-04,1997-04-04,,13797,15658,15,tv,Adventure+Kids,154,1994,spring,,,,60,12,40,5,49,36
11197,Kuma no Puutarou,1995-04-19,1996-03-29,,15018,14611,34,tv,Comedy,30,1995,spring,wednesday,19:30,,1440,12,56,6,47,80
9812,Bit the Cupid,1995-04-26,1996-03-29,,13224,13673,42,tv,Comedy,48,1995,spring,,,,1500,15,74,6,57,111
32136,Narara Superboard,1990-08-21,2002-01-11,,15626,14163,50,tv,Action+Adventure+Comedy,54,1990,summer,tuesday,,manga,1340,17,79,6,52,76
18819,Alice Tantei Kyoku,1995-04-05,1997-01-21,,13030,13247,56,tv,Mystery+Kids+Fantasy,56,1995,spring,,,original,720,13,93,14,62,116
2366,Touma Kishinden Oni,1995-10-05,1996-03-21,,12353,11054,78,tv,Supernatural,25,1995,fall,thursday,07:35,game,480,55,130,25,66,436
20353,Gakkou no Yuurei,1995-10-21,1997-12-12,,13831,10885,91,ova,Demons+Horror+School,6,1995,fall,,,,1920,41,141,24,39,516
16552,Heong-geuli Beseuteu 5,1995-12-23,1995-12-23,,14181,14396,31,movie,Sports,1,1995,fall,,,,5400,11,55,3,44,101
12793,Yanbou Ninbou Tonbou,1995-04-05,1996-01-24,,12725,14619,29,tv,Fantasy,39,1995,spring,wednesday,18:00,radio,1500,12,57,7,53,72
18573,Noobow,1995-10-05,1996-03-28,,10942,14844,40,tv,Kids+Slice of Life,26,1995,fall,,,,150,11,57,5,46,69
21553,Asobo Toy-chan,1994-09-05,1996-03-28,,13124,14808,39,tv,Kids,53,1994,fall,,,,1500,9,63,3,53,60
30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,1995-10-21,1995-10-21,,13161,14672,45,ova,Comedy,1,1995,fall,,,,881,10,73,2,36,75
30164,Chiisana Kinomi (1995),1995-10-02,1995-10-02,,13404,14609,97,music,Music+Kids,1,1995,fall,,,original,135,5,134,4,23,35
29375,Robot Pulta,1995-04-04,,,11474,14895,30,tv,Adventure+Comedy+Kids+Mecha,0,1995,spring,,,,300,53,0,10,51,71
30,Neon Genesis Evangelion,1995-10-04,1996-03-27,8.31,215,53,606797,tv,Action+Sci-Fi+Dementia+Psychological+Drama+Mecha,26,1995,fall,wednesday,18:30,original,1441,59859,750934,32452,18790,203750
45,Rurouni Kenshin: Meiji Kenkaku Romantan,1996-01-10,1998-09-08,8.32,206,326,173300,tv,Action+Adventure+Comedy+Historical+Romance+Samurai+Shounen,94,1996,winter,wednesday,19:30,manga,1500,28777,209492,29786,18035,86717
170,Slam Dunk,1993-10-16,1996-03-23,8.53,88,729,83459,tv,Comedy+Drama+School+Shounen+Sports,101,1993,fall,,,manga,1380,14466,102848,11457,7477,52326
2736,Mojakou,1995-10-03,1997-03-31,7.13,3062,8784,939,tv,Comedy+Fantasy+Sci-Fi,74,1995,fall,tuesday,18:30,,1500,44,1274,81,198,298
2097,Tokumu Sentai Shinesman,1996-02-21,1996-03-21,6.81,4385,8085,1177,ova,Action+Comedy+Sci-Fi,2,1996,winter,,,manga,1674,63,1508,37,58,842
1893,Azuki-chan,1995-04-04,1998-03-17,6.72,4759,8365,752,tv,Comedy+Romance+Shoujo+Slice of Life,117,1995,spring,tuesday,18:00,manga,1440,101,1094,108,218,734
7578,Gokinjo Monogatari the Movie,1996-03-02,1996-03-02,6.44,6147,8446,599,movie,Comedy+Drama+Romance,1,1996,winter,,,original,1800,45,932,49,56,1104
616,Nurse Angel Ririka SOS,1995-07-07,1996-03-29,6.74,4655,7791,513,tv,Drama+Fantasy+Magic+Shoujo,35,1995,summer,friday,18:00,manga,1460,183,702,194,217,1545
1960,Sore Ike! Anpanman,1988-10-03,,6.46,6017,8583,696,tv,Comedy+Kids+Fantasy,0,1988,fall,friday,16:20,picture_book,1440,493,1,271,640,649
6149,Chibi Maruko-chan (1995),1995-01-08,,7.21,2694,7755,952,tv,Slice of Life+Comedy+Kids+School,0,1995,winter,sunday,18:00,manga,1380,927,1,431,588,924
235,Detective Conan,1996-01-08,,8.17,328,570,111659,tv,Adventure+Mystery+Comedy+Police+Shounen,0,1996,winter,saturday,18:00,manga,1500,108709,13,51946,34116,42063
81,Mobile Suit Gundam: The 08th MS Team,1996-01-25,1999-07-25,8.03,491,1922,33044,ova,Adventure+Drama+Mecha+Military+Romance+Sci-Fi,12,1996,winter,,,original,1500,2316,42173,1396,765,14033
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,1996-03-06,1996-06-05,6.12,7585,7112,934,ova,Sci-Fi+Adventure+Comedy,3,1996,winter,,,novel,1800,138,1254,95,110,2121
6509,Kiteretsu Daihyakka,1988-03-27,1996-06-09,6.66,5059,7498,1540,tv,Comedy+Drama+Kids+Slice of Life,331,1988,spring,sunday,19:00,manga,1536,130,1938,187,519,414
3036,Tobe! Isami,1995-04-08,1996-03-30,7.16,2906,9130,456,tv,Action+Adventure+Comedy+Romance+Shounen,50,1995,spring,saturday,18:00,original,1500,92,653,90,135,681
1630,Yousei Hime Ren,1995-10-27,1996-01-26,6.1,7689,7394,1531,ova,Adventure+Comedy+Fantasy,2,1995,fall,,,original,1800,73,2039,62,92,1053
4286,Bonobono (TV),1995-04-20,1996-03-28,6.75,4614,10033,257,tv,Comedy,48,1995,spring,thursday,19:00,4_koma_manga,900,103,335,91,161,415
3505,Yuusha Shirei Dagwon,1996-02-03,1997-01-25,6.88,4099,9349,289,tv,Action+Adventure+Martial Arts+Mecha+Super Power+School,48,1996,winter,saturday,17:00,original,1440,76,429,79,114,818
966,Crayon Shin-chan,1992-04-13,,7.69,1040,2065,26501,tv,Slice of Life+Comedy+Ecchi+School+Seinen,0,1992,spring,friday,19:30,manga,1260,19988,24,12082,12584,9426
2471,Doraemon (1979),1979-04-02,2005-03-18,7.69,1041,2651,15012,tv,Adventure+Comedy+Fantasy+Kids+Sci-Fi+Shounen,1787,1979,spring,,,manga,660,3081,19193,3329,5897,3683
90,Mobile Suit Gundam Wing,1995-04-07,1996-03-29,7.73,954,1084,71371,tv,Action+Military+Sci-Fi+Space+Drama+Mecha,49,1995,spring,friday,17:00,original,1440,5709,92386,5779,4280,19781
4782,Mama wa Poyopoyo Saurus ga Osuki,1995-09-02,1996-08-31,6.55,5593,11570,117,tv,Comedy+Kids+Slice of Life,52,1995,fall,saturday,18:00,manga,1435,45,170,32,76,250
7505,Knyacki!,1995-04-07,,6.17,7389,11460,178,tv,Comedy+Kids+Drama+Fantasy,0,1995,spring,,,,300,185,0,44,121,251
2675,Doraemon Movie 17: Nobita to Ginga Express,1996-03-02,1996-03-02,7.15,2963,7028,2251,movie,Fantasy,1,1996,winter,,,,5820,41,3248,28,81,455
9768,Shima Shima Tora no Shimajirou,1993-12-13,2008-03-31,6.07,7846,11786,133,tv,Adventure+Comedy+Fantasy+Kids+Magic,726,1994,winter,monday,18:00,original,1410,28,216,23,105,152
3425,Meiken Lassie,1996-01-14,1996-08-18,6.76,4602,10193,206,tv,Adventure+Slice of Life+Kids,25,1996,winter,sunday,19:30,novel,1500,70,298,57,77,538
1440,Ninja Mono,1996-03-27,1996-06-12,5.75,8851,8153,1059,ova,Adventure+Comedy+Shounen+Supernatural,2,1996,winter,,,original,1800,80,1454,44,67,805
2646,Dorami & Doraemons: Robot School's Seven Mysteries,1996-03-02,1996-03-02,6.68,4959,9984,462,movie,Fantasy,1,1996,winter,,,,1860,27,743,21,57,283
4201,Chocchan Monogatari,1996-03-20,1996-03-20,6.64,5157,10301,173,movie,Slice of Life+Historical+Drama,1,1996,winter,,,,4560,33,268,17,41,628
6779,Pokonyan!,1993-04-05,1996-03-29,6.58,5423,11301,227,tv,Comedy+Fantasy+Kids+Magic,170,1993,spring,,,,600,34,318,36,97,157
7619,Gegege no Kitarou (1996),1996-01-07,1998-03-29,6.69,4895,8173,627,tv,Adventure+Demons+Supernatural,114,1996,winter,sunday,09:00,manga,1500,124,886,160,238,1030
1533,Ai Tenshi Densetsu Wedding Peach,1995-04-05,1996-03-27,6.69,4882,3740,7501,tv,Adventure+Magic+Comedy+Romance+Shoujo,51,1995,spring,wednesday,18:00,manga,1440,734,10336,969,1736,4056
1701,Boku no Marie,1996-03-06,1996-08-21,6.29,6821,6968,1528,ova,Comedy+Ecchi+Romance+Sci-Fi+Seinen,3,1996,winter,,,manga,1800,151,2072,71,93,1537
2705,Bakusou Kyoudai Let's & Go,1996-01-08,1996-12-23,6.79,4429,5190,4278,tv,Adventure+Cars+Sports+Shounen,51,1996,winter,monday,18:00,manga,1500,309,5893,227,493,1217
852,Gokinjo Monogatari,1995-09-10,1996-09-01,7.45,1727,4319,2605,tv,Slice of Life+Comedy+Drama+Romance+Shoujo,50,1995,fall,,,manga,1500,1087,3204,923,698,6934
2263,Sonic★the★Hedgehog,1996-01-26,1996-01-26,6.82,4312,4219,8707,ova,Adventure+Comedy+Sci-Fi+Shounen,2,1996,winter,,,game,1800,186,11463,85,120,1704
1567,Kaitou Saint Tail,1995-10-12,1996-09-12,7.56,1407,4048,5444,tv,Adventure+Magic+Romance+Shoujo,43,1995,fall,thursday,19:30,manga,1350,743,7601,841,714,5082
495,Bakuretsu Hunters,1995-10-03,1996-03-26,6.71,4787,3874,5328,tv,Adventure+Comedy+Ecchi+Fantasy+Magic+Shounen+Supernatural,26,1995,fall,tuesday,18:00,manga,1500,933,7035,936,1110,6594
961,Virtua Fighter,1995-10-09,1996-06-27,7.1,3191,5343,3235,tv,Action+Adventure+Martial Arts+Comedy+Shounen,35,1995,fall,monday,18:30,game,1500,428,4236,379,333,2202
386,H2,1995-06-01,1996-03-21,7.27,2463,5358,2543,tv,Comedy+Sports+Romance+Shounen,41,1995,summer,thursday,19:00,manga,1440,467,3328,408,349,2986
1199,Nintama Rantarou,1993-04-10,,7.07,3347,6323,1646,tv,Comedy+Kids,0,1993,spring,other,18:10,manga,600,1334,1,773,1132,1731
912,Ninkuu,1995-01-14,1996-02-24,7.03,3518,6478,978,tv,Adventure+Shounen,55,1995,winter,saturday,06:30,manga,1460,384,1113,457,440,2315
1477,City Hunter: The Secret Service,1996-01-05,1996-01-05,7.44,1769,5999,2314,special,Action+Comedy+Mystery+Shounen,1,1996,winter,,,manga,5400,127,3391,92,74,1991
123,Fushigi Yuugi,1995-04-06,1996-03-28,7.65,1139,1399,40645,tv,Adventure+Fantasy+Magic+Martial Arts+Comedy+Romance+Historical+Drama+Shoujo,52,1995,spring,thursday,18:00,manga,1410,4970,52230,5381,5805,25738
893,Dragon Ball Movie 4: Saikyou e no Michi,1996-03-02,1996-03-02,7.16,2925,2327,23990,movie,Action+Adventure+Comedy+Fantasy+Sci-Fi+Shounen+Super Power,1,1996,winter,,,manga,4440,388,39014,272,223,5054
1239,Bishoujo Senshi Sailor Moon SuperS,1995-03-04,1996-03-02,7.59,1280,1512,45010,tv,Drama+Magic+Romance+Shoujo,39,1995,spring,saturday,19:00,manga,1440,2237,67656,1787,1144,13533
225,Dragon Ball GT,1996-02-07,1997-11-19,6.5,5833,254,294568,tv,Action+Sci-Fi+Adventure+Comedy+Super Power+Magic+Fantasy+Shounen,64,1996,winter,wednesday,19:00,manga,1380,9207,387759,7272,20094,23357
116,El Hazard: The Wanderers,1995-10-06,1996-03-29,6.98,3693,4111,5818,tv,Adventure+Comedy+Romance+Fantasy,26,1995,fall,friday,18:30,original,1380,591,8052,612,652,4378
12393,Oyako Club,1994-10-03,2013-03-30,5.59,9273,11210,235,tv,Slice of Life+Comedy,1818,1994,fall,,,original,300,33,390,17,93,133
1217,Seikimatsu★Darling,1996-02-16,1996-02-16,6.38,6395,5588,3415,ova,Comedy+Romance+Drama+Shounen Ai,1,1996,winter,,,manga,1800,92,5045,46,100,1539
1233,Aozora Shoujo-tai,1994-10-21,1996-08-21,6.51,5755,5845,2358,ova,Action+Comedy+Military+Romance+Shounen,7,1994,fall,,,manga,1680,235,3127,196,247,2250
2082,Marriage: Kekkon,1996-03-23,1996-06-21,5.46,9620,9848,388,ova,Romance+Slice of Life,2,1996,winter,,,visual_novel,1657,49,522,31,47,559
2782,Fire Emblem,1996-01-26,1996-04-26,5.66,9099,4732,4827,ova,Action+Adventure+Fantasy+Magic+Shounen,2,1996,winter,,,game,1620,251,6179,164,192,3512
2406,Sazae-san,1969-10-05,,6.15,7479,6276,1115,tv,Slice of Life+Comedy,0,1969,fall,sunday,18:30,4_koma_manga,1440,1215,1,447,1126,2268
1286,MD Geist II: Death Force,1996-03-01,1996-03-01,5.03,10350,5683,3823,ova,Action+Military+Sci-Fi+Mecha,1,1996,winter,,,,2880,95,5005,65,60,1311
1820,Power Dolls,1996-03-01,1998-03-01,5.47,9591,9075,592,ova,Action+Adventure+Mecha+Sci-Fi,2,1996,winter,,,game,1500,71,822,36,59,702
4567,Armageddon,1996-01-19,1996-01-19,4.03,10758,9720,575,movie,Action+Adventure+Sci-Fi,1,1996,winter,,,manga,5160,37,784,14,61,395
29375,Robot Pulta,1995-04-04,,,11474,14895,30,tv,Adventure+Comedy+Kids+Mecha,0,1995,spring,,,,300,53,0,10,51,71
18573,Noobow,1995-10-05,1996-03-28,,10942,14844,40,tv,Kids+Slice of Life,26,1995,fall,,,,150,11,57,5,46,69
19909,Pipi Tobenai Hotaru,1996-03-23,1996-03-23,,11287,14713,31,movie,Drama+Fantasy,1,1996,winter,,,novel,5400,13,52,5,39,87
21553,Asobo Toy-chan,1994-09-05,1996-03-28,,13124,14808,39,tv,Kids,53,1994,fall,,,,1500,9,63,3,53,60
12759,Zokuzoku Mura no Obake-tachi,1996-02-21,1999-04-21,,12924,15013,26,ova,Fantasy,12,1996,winter,,,,1200,13,46,2,44,74
11197,Kuma no Puutarou,1995-04-19,1996-03-29,,15018,14611,34,tv,Comedy,30,1995,spring,wednesday,19:30,,1440,12,56,6,47,80
30121,Fushigina Ano Ko wa Sutekina Kono Ko,1994-04-04,1997-04-04,,13797,15658,15,tv,Adventure+Kids,154,1994,spring,,,,60,12,40,5,49,36
29467,Bubaga,1995-05-05,1997-01-08,,13286,15331,26,tv,Kids+Adventure,8,1995,spring,,,,300,12,48,4,46,50
36362,Hamburger no Tsukurikata,1996-02-02,1996-02-02,,14040,16463,43,music,Music+Kids,1,1996,winter,,,original,139,5,64,4,12,18
21485,Dokkan! Robotendon,1995-10-05,1996-03-28,,13606,14956,30,tv,Adventure+Kids+Slice of Life,26,1995,fall,thursday,07:45,,1500,9,53,6,44,70
23723,Teppen,1996-01-21,1996-11-08,,12197,13772,28,ova,Action+Comedy,2,1996,winter,,,,3000,22,53,5,38,138
18589,Hello Kitty no Minna no Mori wo Mamore!,1996-01-13,1996-01-13,,14150,13499,72,ova,Kids,1,1996,winter,,,,2400,11,124,6,42,94
18819,Alice Tantei Kyoku,1995-04-05,1997-01-21,,13030,13247,56,tv,Mystery+Kids+Fantasy,56,1995,spring,,,original,720,13,93,14,62,116
2366,Touma Kishinden Oni,1995-10-05,1996-03-21,,12353,11054,78,tv,Supernatural,25,1995,fall,thursday,07:35,game,480,55,130,25,66,436
